                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    162,                0.39755,                0.27625,                  0.842,                0.97667,                      1,                  0.995,                0.92572,                0.41995,                 0.2704,                0.89326,              0.0012026,              0.0012026,              0.0012026
                    163,                0.40604,                0.28469,                0.86476,                0.97176,                      1,                  0.995,                0.91212,                0.43813,                0.27836,                0.89991,              0.0012012,              0.0012012,              0.0012012
                    164,                0.44618,                0.28872,                0.87714,                0.97116,                      1,                  0.995,                 0.9152,                0.46386,                0.30332,                0.90639,              0.0011998,              0.0011998,              0.0011998
                    165,                0.40493,                0.28819,                0.83989,                0.99206,                      1,                  0.995,                0.92015,                0.47957,                0.27462,                0.91484,              0.0011984,              0.0011984,              0.0011984
                    166,                0.39453,                0.28147,                0.84198,                0.98945,                      1,                  0.995,                0.92456,                0.43936,                0.24384,                0.88571,               0.001197,               0.001197,               0.001197
                    167,                0.42333,                0.28359,                0.84756,                0.98797,                      1,                  0.995,                0.92234,                0.43758,                 0.2523,                0.88081,              0.0011956,              0.0011956,              0.0011956
                    168,                 0.4194,                0.29205,                0.85754,                0.98726,                      1,                  0.995,                0.93445,                0.41815,                0.26088,                0.87609,              0.0011942,              0.0011942,              0.0011942
                    169,                0.39245,                0.29122,                0.83603,                0.99249,                      1,                  0.995,                0.94605,                0.39206,                 0.2318,                0.86508,              0.0011927,              0.0011927,              0.0011927
                    170,                   0.39,                0.27464,                0.83767,                0.99301,                      1,                  0.995,                0.93402,                  0.436,                0.26688,                0.88337,              0.0011913,              0.0011913,              0.0011913
                    171,                0.42193,                0.29563,                0.84391,                0.98736,                0.99843,                  0.995,                0.94476,                0.42489,                0.26185,                0.87957,              0.0011899,              0.0011899,              0.0011899
                    172,                 0.4089,                0.29302,                0.86205,                0.99684,                0.94343,                0.98833,                0.91569,                0.43223,                0.30899,                 0.8759,              0.0011885,              0.0011885,              0.0011885
                    173,                0.40484,                0.27999,                0.85972,                0.98092,                0.96652,                0.98833,                0.91595,                0.42387,                0.31571,                0.87391,              0.0011871,              0.0011871,              0.0011871
                    174,                0.41419,                0.29093,                 0.8495,                0.98609,                0.95029,                0.98611,                0.92216,                0.42033,                0.33689,                0.87396,              0.0011857,              0.0011857,              0.0011857
                    175,                0.39856,                0.27401,                0.83662,                0.97446,                 0.9914,                  0.995,                0.93049,                0.44246,                0.30908,                0.87976,              0.0011843,              0.0011843,              0.0011843
                    176,                0.39667,                0.28303,                0.84297,                0.97628,                      1,                  0.995,                0.91915,                0.44158,                0.26616,                0.88549,              0.0011828,              0.0011828,              0.0011828
                    177,                 0.4157,                0.30025,                0.86635,                 0.9594,                0.98274,                0.99197,                0.93725,                0.43825,                0.29997,                0.88361,              0.0011814,              0.0011814,              0.0011814
                    178,                0.38872,                0.26683,                0.83204,                0.95218,                0.99629,                0.99197,                0.91841,                0.45082,                0.45035,                0.89026,                0.00118,                0.00118,                0.00118
                    179,                0.37743,                 0.2782,                0.83132,                0.96598,                      1,                  0.995,                0.90892,                0.44837,                 0.3074,                0.90804,              0.0011786,              0.0011786,              0.0011786
                    180,                0.41193,                 0.2808,                0.84877,                0.97375,                0.99799,                  0.995,                0.91146,                 0.4698,                0.29422,                0.91149,              0.0011772,              0.0011772,              0.0011772
                    181,                0.42109,                0.28765,                0.85638,                0.97846,                      1,                  0.995,                0.91463,                 0.4687,                0.30552,                0.90411,              0.0011758,              0.0011758,              0.0011758
                    182,                0.41923,                0.29232,                0.86789,                0.97885,                0.96667,                0.99197,                0.91286,                0.46594,                0.31634,                0.89602,              0.0011744,              0.0011744,              0.0011744
                    183,                0.41259,                0.27363,                0.84747,                0.95058,                      1,                0.99197,                0.90744,                 0.4541,                0.31212,                0.89826,              0.0011729,              0.0011729,              0.0011729
                    184,                0.40453,                0.27225,                0.86702,                0.98404,                0.96667,                0.99197,                0.89707,                0.44935,                 0.2769,                0.88889,              0.0011715,              0.0011715,              0.0011715
                    185,                 0.3928,                0.28051,                0.84468,                0.98635,                0.96667,                0.99197,                0.89632,                0.46871,                0.26348,                0.89379,              0.0011701,              0.0011701,              0.0011701
                    186,                 0.4344,                0.29203,                0.84567,                0.95557,                0.99626,                0.99197,                0.92766,                0.42868,                0.26731,                 0.8859,              0.0011687,              0.0011687,              0.0011687
                    187,                0.40662,                 0.2765,                0.83468,                0.99587,                0.96325,                0.99295,                0.92014,                0.43068,                0.27093,                0.88439,              0.0011673,              0.0011673,              0.0011673
                    188,                0.41382,                0.27346,                0.85727,                  0.991,                0.97222,                0.99295,                0.92822,                0.42752,                0.26625,                0.88985,              0.0011659,              0.0011659,              0.0011659
                    189,                0.45062,                0.28864,                0.86406,                0.97837,                0.97222,                0.99295,                0.93214,                0.40408,                0.28649,                0.87261,              0.0011644,              0.0011644,              0.0011644
                    190,                0.37656,                0.25165,                0.82435,                0.97384,                0.97222,                 0.9742,                0.92783,                0.38194,                0.30942,                0.86366,               0.001163,               0.001163,               0.001163
                    191,                0.40298,                0.27718,                0.84985,                0.95489,                0.97222,                0.99295,                0.93723,                0.41433,                0.28779,                0.87605,              0.0011616,              0.0011616,              0.0011616
                    192,                0.37496,                0.25376,                0.83266,                0.94218,                0.98419,                  0.995,                0.93938,                0.42344,                0.25352,                0.88471,              0.0011602,              0.0011602,              0.0011602
                    193,                0.39198,                0.27211,                0.84675,                0.97822,                      1,                  0.995,                0.92044,                0.42864,                0.26972,                0.89323,              0.0011588,              0.0011588,              0.0011588
                    194,                0.41187,                0.28815,                0.85547,                0.98889,                      1,                  0.995,                0.92131,                0.43329,                0.25663,                0.89593,              0.0011574,              0.0011574,              0.0011574
                    195,                0.39568,                0.27382,                0.85198,                0.98816,                      1,                  0.995,                0.90735,                0.44674,                0.27619,                0.89612,               0.001156,               0.001156,               0.001156
                    196,                0.39922,                0.27532,                0.84564,                0.97912,                0.99658,                  0.995,                0.91865,                0.41973,                0.26278,                0.88908,              0.0011545,              0.0011545,              0.0011545
                    197,                0.38735,                0.28713,                0.83432,                0.99136,                0.96667,                0.99197,                0.92498,                0.42002,                0.26059,                0.89293,              0.0011531,              0.0011531,              0.0011531
                    198,                 0.3777,                 0.2572,                0.83138,                0.98841,                0.96667,                0.99197,                0.91495,                0.44139,                0.28321,                0.90044,              0.0011517,              0.0011517,              0.0011517
                    199,                 0.3856,                 0.2727,                0.83984,                 0.9884,                 0.9849,                  0.995,                0.92537,                0.47591,                0.27688,                0.91159,              0.0011503,              0.0011503,              0.0011503
                    200,                0.40813,                0.27713,                0.84946,                0.96375,                      1,                0.99197,                 0.9177,                0.44582,                 0.2681,                0.89069,              0.0011489,              0.0011489,              0.0011489
                    201,                0.39272,                0.26678,                0.83901,                0.96162,                      1,                0.99197,                0.91669,                0.44728,                0.25568,                0.88825,              0.0011475,              0.0011475,              0.0011475
                    202,                0.38728,                0.27552,                0.84278,                0.96501,                      1,                  0.995,                0.92043,                0.44802,                0.27287,                 0.8927,              0.0011461,              0.0011461,              0.0011461
                    203,                 0.4093,                0.27535,                0.85426,                0.96509,                      1,                  0.995,                0.91927,                0.45651,                0.28692,                0.91034,              0.0011446,              0.0011446,              0.0011446
                    204,                0.41032,                0.28044,                0.85362,                0.94597,                      1,                  0.995,                0.91614,                0.45964,                0.28682,                0.90694,              0.0011432,              0.0011432,              0.0011432
                    205,                0.40297,                0.29123,                0.84278,                0.96098,                      1,                  0.995,                0.91389,                0.44994,                0.28466,                0.90173,              0.0011418,              0.0011418,              0.0011418
                    206,                0.40057,                0.28933,                0.85758,                 0.9574,                      1,                  0.995,                 0.9148,                0.47015,                0.27418,                0.90095,              0.0011404,              0.0011404,              0.0011404
                    207,                0.39676,                 0.2756,                  0.848,                0.96159,                      1,                0.99197,                0.92986,                0.43441,                0.26196,                0.88895,               0.001139,               0.001139,               0.001139
                    208,                0.40251,                0.27616,                0.84466,                0.95897,                      1,                0.99197,                0.91072,                0.44815,                0.28209,                0.90209,              0.0011376,              0.0011376,              0.0011376
                    209,                 0.3641,                0.26096,                0.82813,                0.95573,                      1,                0.98591,                0.90856,                0.44372,                0.27981,                0.90863,              0.0011362,              0.0011362,              0.0011362
                    210,                0.37853,                0.26665,                0.83278,                0.95862,                      1,                0.99197,                 0.9198,                0.48039,                0.27585,                0.92588,              0.0011347,              0.0011347,              0.0011347
                    211,                0.39367,                0.27643,                0.84337,                0.95969,                      1,                  0.995,                0.91857,                   0.47,                0.30195,                0.92367,              0.0011333,              0.0011333,              0.0011333
                    212,                0.36954,                0.25286,                0.85342,                0.97103,                      1,                  0.995,                0.90999,                0.47293,                0.27796,                0.91384,              0.0011319,              0.0011319,              0.0011319
                    213,                0.35372,                0.24284,                0.83606,                 0.9754,                      1,                  0.995,                0.90628,                0.47455,                 0.2907,                0.91413,              0.0011305,              0.0011305,              0.0011305
                    214,                0.38408,                0.27344,                0.84733,                0.97597,                      1,                  0.995,                0.91516,                0.47498,                0.26276,                0.92005,              0.0011291,              0.0011291,              0.0011291
                    215,                0.36708,                0.27511,                0.86053,                0.96025,                      1,                0.99197,                0.91045,                 0.4668,                0.26813,                0.91393,              0.0011277,              0.0011277,              0.0011277
                    216,                 0.3939,                0.26425,                0.86583,                0.96373,                0.99863,                0.99197,                0.91348,                0.47196,                0.29073,                0.92394,              0.0011263,              0.0011263,              0.0011263
                    217,                0.37465,                0.25815,                  0.845,                0.96126,                      1,                0.99197,                0.90484,                0.46373,                0.26269,                0.91517,              0.0011248,              0.0011248,              0.0011248
                    218,                0.35634,                0.25411,                0.83189,                0.94764,                      1,                0.99197,                0.89858,                 0.4945,                0.25043,                0.92646,              0.0011234,              0.0011234,              0.0011234
                    219,                0.38223,                0.26386,                0.84379,                0.98812,                      1,                  0.995,                0.91241,                0.45797,                0.24275,                0.91168,               0.001122,               0.001122,               0.001122
